source airport, destination airport, distance (weighted km), number of passengers, aircraft type, expected time, ticket cost, net profit
LaGuardia Airport,O'Hare International Airport,1172.3804930557321,44,Airbus A220-300,153.55189485462304,225.67270364835232,-902.6908145934085
LaGuardia Airport,Los Angeles International Airport,3898.9097351460505,85,Boeing 737-600,339.3786278016426,875.7995334872286,43176.91700092037
LaGuardia Airport,Los Angeles International Airport,3898.9097351460505,85,Boeing 767-800,339.3786278016426,671.6499855708568,19007.69459165525
LaGuardia Airport,Los Angeles International Airport,3898.9097351460505,85,Airbus A200-100,359.9014354403211,748.3787671657672,33302.855138876635
LaGuardia Airport,Los Angeles International Airport,3898.9097351460505,85,Airbus A220-300,359.9014354403211,556.7021414148275,20597.979232348618
LaGuardia Airport,John F. Kennedy International Airport,-1,31,Boeing 737-600,53.1974960023467,111.84892862286735,-525.6899645274761
LaGuardia Airport,John F. Kennedy International Airport,-1,31,Boeing 767-800,53.1974960023467,70.39256507575757,-1809.0889224469693
LaGuardia Airport,John F. Kennedy International Airport,-1,31,Airbus A200-100,51.09487227845193,98.59881799913363,-936.6887709917696
LaGuardia Airport,John F. Kennedy International Airport,-1,31,Airbus A220-300,51.09487227845193,83.21192277493687,-1414.6026871739268
LaGuardia Airport,Harry Reid International Airport,3545.1388140451277,10,Boeing 737-600,315.2797912143863,806.4995938699465,-20727.03956245762
LaGuardia Airport,Harry Reid International Airport,3545.1388140451277,10,Boeing 767-800,315.2797912143863,617.1083664276254,-28818.960712170105
LaGuardia Airport,Harry Reid International Airport,3545.1388140451277,10,Airbus A200-100,333.6832347658456,689.435543670626,-21027.78408195409
LaGuardia Airport,Harry Reid International Airport,3545.1388140451277,10,Airbus A220-300,333.6832347658456,513.7506163395327,-19522.523420902246
LaGuardia Airport,Orlando International Airport,1522.5811507813135,12,Boeing 737-600,170.66348173529784,410.30218029940517,-9724.1616730959
LaGuardia Airport,Orlando International Airport,1522.5811507813135,12,Boeing 767-800,170.66348173529784,305.286327969329,-13646.298860229006
LaGuardia Airport,Orlando International Airport,1522.5811507813135,12,Airbus A200-100,177.19624991136078,352.44891965253714,-10044.794210097309
LaGuardia Airport,Orlando International Airport,1522.5811507813135,12,Airbus A220-300,177.19624991136078,268.1907610536243,-9654.867397930477
LaGuardia Airport,Miami International Airport,1755.68238436406,14,Boeing 737-600,186.54231236082552,455.96421877822627,-9894.423547487508
LaGuardia Airport,Miami International Airport,1755.68238436406,14,Boeing 767-800,186.54231236082552,341.22404343877156,-14570.266654835545
LaGuardia Airport,Miami International Airport,1755.68238436406,14,Airbus A200-100,194.4715389614655,391.2868718089873,-10369.102102938165
LaGuardia Airport,Miami International Airport,1755.68238436406,14,Airbus A220-300,194.4715389614655,296.49171198581035,-10080.718207517551
LaGuardia Airport,Charlotte Douglas International Airport,872.6729860939158,12,Boeing 737-600,126.39180839146965,282.99212205760057,-6706.913292765132
LaGuardia Airport,Charlotte Douglas International Airport,872.6729860939158,12,Boeing 767-800,126.39180839146965,205.08859694568653,-9167.460283472186
LaGuardia Airport,Charlotte Douglas International Airport,872.6729860939158,12,Airbus A200-100,129.031119129192,244.16505594979367,-6958.70409456912
LaGuardia Airport,Charlotte Douglas International Airport,872.6729860939158,12,Airbus A220-300,129.031119129192,189.28504787250586,-6814.261723410211
LaGuardia Airport,Seattle-Tacoma International Airport,3809.2684305784924,18,Boeing 737-600,333.27227190467,858.239760698628,-15190.843764365713
LaGuardia Airport,Seattle-Tacoma International Airport,3809.2684305784924,18,Boeing 767-800,333.27227190467,657.8297940242728,-25458.013028739355
LaGuardia Airport,Seattle-Tacoma International Airport,3809.2684305784924,18,Airbus A200-100,353.25805812553176,733.4432619154239,-16502.473393097036
LaGuardia Airport,Seattle-Tacoma International Airport,3809.2684305784924,18,Airbus A220-300,353.25805812553176,545.8187405718926,-16374.56221715678
LaGuardia Airport,Phoenix Sky Harbor International Airport,3400.4836197504637,22,Boeing 737-600,305.42589514526753,778.1631884956714,-10660.835682390694
LaGuardia Airport,Phoenix Sky Harbor International Airport,3400.4836197504637,22,Boeing 767-800,305.42589514526753,594.8065659015756,-20639.787836784668
LaGuardia Airport,Phoenix Sky Harbor International Airport,3400.4836197504637,22,Airbus A200-100,322.96274111752564,665.333948716158,-12308.678051248922
LaGuardia Airport,Phoenix Sky Harbor International Airport,3400.4836197504637,22,Airbus A220-300,322.96274111752564,496.18794842526853,-12900.886659056981
LaGuardia Airport,Newark Liberty International Airport,-1,31,Boeing 737-600,53.1974960023467,111.84892862286735,-525.6899645274761
LaGuardia Airport,Newark Liberty International Airport,-1,31,Boeing 767-800,53.1974960023467,70.39256507575757,-1809.0889224469693
LaGuardia Airport,Newark Liberty International Airport,-1,31,Airbus A200-100,51.09487227845193,98.59881799913363,-936.6887709917696
LaGuardia Airport,Newark Liberty International Airport,-1,31,Airbus A220-300,51.09487227845193,83.21192277493687,-1414.6026871739268
LaGuardia Airport,San Francisco International Airport,4068.703961629341,33,Boeing 737-600,350.9449920035016,909.060406387798,-2454.4630972470513
LaGuardia Airport,San Francisco International Airport,4068.703961629341,33,Boeing 767-800,350.9449920035016,697.8275244277864,-16538.512328938537
LaGuardia Airport,San Francisco International Airport,4068.703961629341,33,Airbus A200-100,372.48499965598,776.6688793339578,-5825.016595004683
LaGuardia Airport,San Francisco International Airport,4068.703961629341,33,Airbus A220-300,372.48499965598,577.3169532646594,-8659.754298969892
LaGuardia Airport,George Bush Intercontinental Airport,2255.6652447365454,33,Boeing 737-600,220.60109031535453,553.9055134602862,-1495.54488634277
LaGuardia Airport,George Bush Intercontinental Airport,2255.6652447365454,33,Boeing 767-800,220.60109031535453,418.3074698089114,-9913.887034471198
LaGuardia Airport,George Bush Intercontinental Airport,2255.6652447365454,33,Airbus A200-100,231.52560470053314,474.5910659212787,-3559.43299440959
LaGuardia Airport,George Bush Intercontinental Airport,2255.6652447365454,33,Airbus A220-300,231.52560470053314,357.1949102522954,-5357.923653784432
LaGuardia Airport,Logan International Airport,297.31047896181394,23,Boeing 737-600,73.51837331582176,170.28476081315276,-2162.6164623270392
LaGuardia Airport,Logan International Airport,297.31047896181394,23,Boeing 767-800,73.51837331582176,116.38372929959334,-3922.1316773962953
LaGuardia Airport,Logan International Airport,297.31047896181394,23,Airbus A200-100,73.20286232008833,148.30154986208595,-2595.2771225865044
LaGuardia Airport,Logan International Airport,297.31047896181394,23,Airbus A220-300,73.20286232008833,119.42996460120753,-2985.7491150301885
LaGuardia Airport,Fort Lauderdale-Hollywood International Airport,1722.6689366039805,14,Boeing 737-600,184.29343989760486,449.497237463843,-9754.090052965392
LaGuardia Airport,Fort Lauderdale-Hollywood International Airport,1722.6689366039805,14,Boeing 767-800,184.29343989760486,336.1342896265255,-14352.934167052637
LaGuardia Airport,Fort Lauderdale-Hollywood International Airport,1722.6689366039805,14,Airbus A200-100,192.02489016501693,385.78636593470037,-10223.33869726956
LaGuardia Airport,Fort Lauderdale-Hollywood International Airport,1722.6689366039805,14,Airbus A220-300,192.02489016501693,292.4835308586666,-9944.440049194664
LaGuardia Airport,Minneapolis-Saint Paul International Airport,1627.1210818371535,17,Boeing 737-600,177.7847304448237,430.78043466587366,-8055.594128251835
LaGuardia Airport,Minneapolis-Saint Paul International Airport,1627.1210818371535,17,Boeing 767-800,177.7847304448237,321.4034726096051,-12759.717862601323
LaGuardia Airport,Minneapolis-Saint Paul International Airport,1627.1210818371535,17,Airbus A200-100,184.94377444613153,369.8667461409759,-8691.868534312933
LaGuardia Airport,Minneapolis-Saint Paul International Airport,1627.1210818371535,17,Airbus A220-300,184.94377444613153,280.8830124578418,-8707.373386193096
LaGuardia Airport,Detroit Metropolitan Airport,802.9560036235905,20,Boeing 737-600,121.6426951441723,269.3353108633465,-4228.564380554538
LaGuardia Airport,Detroit Metropolitan Airport,802.9560036235905,20,Boeing 767-800,121.6426951441723,194.34018072798654,-7132.284632717105
LaGuardia Airport,Detroit Metropolitan Airport,802.9560036235905,20,Airbus A200-100,123.86434671291293,232.54922368645472,-4767.259085572322
LaGuardia Airport,Detroit Metropolitan Airport,802.9560036235905,20,Airbus A220-300,123.86434671291293,180.82067010106712,-5062.97876282988
LaGuardia Airport,Philadelphia International Airport,-1,29,Boeing 737-600,53.1974960023467,111.84892862286735,-749.3878217732108
LaGuardia Airport,Philadelphia International Airport,-1,29,Boeing 767-800,53.1974960023467,70.39256507575757,-1949.8740525984847
LaGuardia Airport,Philadelphia International Airport,-1,29,Airbus A200-100,51.09487227845193,98.59881799913363,-1133.886406990037
LaGuardia Airport,Philadelphia International Airport,-1,29,Airbus A220-300,51.09487227845193,83.21192277493687,-1581.0265327238008
LaGuardia Airport,Salt Lake City International Airport,3140.9798269511416,6,Boeing 737-600,287.74852506356984,727.3291710600822,-21601.676380484438
LaGuardia Airport,Salt Lake City International Airport,3140.9798269511416,6,Boeing 767-800,287.74852506356984,554.7983114383804,-28128.274389925886
LaGuardia Airport,Salt Lake City International Airport,3140.9798269511416,6,Airbus A200-100,303.7307406630305,622.096957927863,-21462.34504851127
LaGuardia Airport,Salt Lake City International Airport,3140.9798269511416,6,Airbus A220-300,303.7307406630305,464.68144803550234,-19516.620817491097
LaGuardia Airport,Ronald Reagan Washington National Airport,344.75103949969,10,Boeing 737-600,83.58992102883818,179.57785921268726,-4615.150981766062
LaGuardia Airport,Ronald Reagan Washington National Airport,344.75103949969,10,Boeing 767-800,83.58992102883818,123.69774192885659,-5776.684548077602
LaGuardia Airport,Ronald Reagan Washington National Airport,344.75103949969,10,Airbus A200-100,83.3125915377695,156.20581614213185,-4764.277392335021
LaGuardia Airport,Ronald Reagan Washington National Airport,344.75103949969,10,Airbus A220-300,83.3125915377695,125.18974954675234,-4757.210482776589
LaGuardia Airport,San Diego International Airport,3855.8152819723,15,Boeing 737-600,336.44303834838985,867.3577910356812,-17954.306274438597
LaGuardia Airport,San Diego International Airport,3855.8152819723,15,Boeing 767-800,336.44303834838985,665.0060216043611,-27730.751100901856
LaGuardia Airport,San Diego International Airport,3855.8152819723,15,Airbus A200-100,356.70767655886726,741.1986236510982,-18900.564903103004
LaGuardia Airport,San Diego International Airport,3855.8152819723,15,Airbus A220-300,356.70767655886726,551.4700197912122,-18198.51065311
LaGuardia Airport,Baltimore/Washington International Airport,297.098091980838,10,Boeing 737-600,73.50390553782613,170.24315647520623,-4375.2491214127995
LaGuardia Airport,Baltimore/Washington International Airport,297.098091980838,10,Boeing 767-800,73.50390553782613,116.35098514472803,-5433.591006258798
LaGuardia Airport,Baltimore/Washington International Airport,297.098091980838,10,Airbus A200-100,73.18712217821758,148.26616319647715,-4522.117977492553
LaGuardia Airport,Baltimore/Washington International Airport,297.098091980838,10,Airbus A220-300,73.18712217821758,119.40417857925108,-4537.35878601154
LaGuardia Airport,Tampa International Airport,1617.815168616312,15,Boeing 737-600,177.1508126504885,428.95750579913386,-8879.42037004207
LaGuardia Airport,Tampa International Airport,1617.815168616312,15,Boeing 767-800,177.1508126504885,319.968760075597,-13342.697295152393
LaGuardia Airport,Tampa International Airport,1617.815168616312,15,Airbus A200-100,184.2541069643498,368.31624978843377,-9392.064369605061
LaGuardia Airport,Tampa International Airport,1617.815168616312,15,Airbus A220-300,184.2541069643498,279.7531763373104,-9231.854819131242
LaGuardia Airport,Austin-Bergstrom International Airport,2419.0196636500714,11,Boeing 737-600,238.56867742725711,585.9048969361658,-14471.85095432329
LaGuardia Airport,Austin-Bergstrom International Airport,2419.0196636500714,11,Boeing 767-800,238.56867742725711,443.49216976677945,-20267.59215834182
LaGuardia Airport,Austin-Bergstrom International Airport,2419.0196636500714,11,Airbus A200-100,250.22578784921598,501.808215349431,-14803.342352808213
LaGuardia Airport,Austin-Bergstrom International Airport,2419.0196636500714,11,Airbus A220-300,250.22578784921598,377.02786146911654,-13950.030874357313
LaGuardia Airport,Washington Dulles International Airport,366.8573242055689,10,Boeing 737-600,85.09579873359833,183.90824394445787,-4726.441869372566
LaGuardia Airport,Washington Dulles International Airport,366.8573242055689,10,Boeing 767-800,85.09579873359833,127.10591509737976,-5935.846235047634
LaGuardia Airport,Washington Dulles International Airport,366.8573242055689,10,Airbus A200-100,84.95090315134749,159.88903486460603,-4876.615563370484
LaGuardia Airport,Washington Dulles International Airport,366.8573242055689,10,Airbus A220-300,84.95090315134749,127.87368591696433,-4859.200064844645
LaGuardia Airport,Nashville International Airport,1222.1448535819443,10,Boeing 737-600,150.1977939151773,351.4499230534893,-9032.263022474672
LaGuardia Airport,Nashville International Airport,1222.1448535819443,10,Boeing 767-800,150.1977939151773,258.9674218035619,-12093.778598226338
LaGuardia Airport,Nashville International Airport,1222.1448535819443,10,Airbus A200-100,154.93071405172375,302.39199649795376,-9222.955893187589
LaGuardia Airport,Nashville International Airport,1222.1448535819443,10,Airbus A220-300,154.93071405172375,231.71462244808276,-8805.155653027145
LaGuardia Airport,Paris Charles de Gaulle Airport,5990.09953901234,60,Boeing 737-600,481.83024931841976,1285.4412493332516,31236.22235879801
LaGuardia Airport,Paris Charles de Gaulle Airport,5990.09953901234,60,Boeing 767-800,481.83024931841976,994.0531878570786,3280.3755199283623
LaGuardia Airport,Paris Charles de Gaulle Airport,5990.09953901234,60,Airbus A200-100,514.8809169521509,1096.80047349614,21387.609233174735
LaGuardia Airport,Paris Charles de Gaulle Airport,5990.09953901234,60,Airbus A220-300,514.8809169521509,810.5946632152271,9727.13595858273
Detroit Metropolitan Airport,Hartsfield-Jackson Atlanta International Airport,955.3045595694372,18,Boeing 737-600,134.02066217045612,299.1787634992272,-5295.464113936321
Detroit Metropolitan Airport,Hartsfield-Jackson Atlanta International Airport,955.3045595694372,18,Boeing 767-800,134.02066217045612,217.82808326548528,-8429.946822374279
Detroit Metropolitan Airport,Hartsfield-Jackson Atlanta International Airport,955.3045595694372,18,Airbus A200-100,137.15500056265455,257.93264116557623,-5803.4844262254655
Detroit Metropolitan Airport,Hartsfield-Jackson Atlanta International Airport,955.3045595694372,18,Airbus A220-300,137.15500056265455,199.3173933493474,-5979.521800480423
Detroit Metropolitan Airport,Dallas/Fort Worth International Airport,1577.6481376063584,22,Boeing 737-600,176.41463887596848,421.08921403865537,-5768.922232329576
Detroit Metropolitan Airport,Dallas/Fort Worth International Airport,1577.6481376063584,22,Boeing 767-800,176.41463887596848,313.7761230418871,-10888.031469553482
Detroit Metropolitan Airport,Dallas/Fort Worth International Airport,1577.6481376063584,22,Airbus A200-100,183.27730130649752,361.6238560818279,-6690.041337513818
Detroit Metropolitan Airport,Dallas/Fort Worth International Airport,1577.6481376063584,22,Airbus A220-300,183.27730130649752,274.8764746732638,-7146.788341504859
Detroit Metropolitan Airport,Denver International Airport,1790.2176669251962,9,Boeing 737-600,190.89485204482662,462.7293112530533,-12354.872610456521
Detroit Metropolitan Airport,Denver International Airport,1790.2176669251962,9,Boeing 767-800,190.89485204482662,346.54842177544106,-16530.359718688534
Detroit Metropolitan Airport,Denver International Airport,1790.2176669251962,9,Airbus A200-100,199.03097195759716,397.0409368184406,-12506.789509780881
Detroit Metropolitan Airport,Denver International Airport,1790.2176669251962,9,Airbus A220-300,199.03097195759716,300.6846599259375,-11726.701737111565
Detroit Metropolitan Airport,O'Hare International Airport,376.57767462458696,28,Boeing 737-600,88.06719894470308,185.81235662562594,-1430.755146017318
Detroit Metropolitan Airport,O'Hare International Airport,376.57767462458696,28,Boeing 767-800,88.06719894470308,128.6045223001509,-3690.9497900143306
Detroit Metropolitan Airport,O'Hare International Airport,376.57767462458696,28,Airbus A200-100,87.98053585236165,161.50858229777626,-2018.8572787222029
Detroit Metropolitan Airport,O'Hare International Airport,376.57767462458696,28,Airbus A220-300,87.98053585236165,129.05383908914663,-2581.0767817829324
Detroit Metropolitan Airport,Los Angeles International Airport,3136.23948367569,54,Boeing 737-600,287.4256133963047,726.4005885136941,13293.130769800606
Detroit Metropolitan Airport,Los Angeles International Airport,3136.23948367569,54,Boeing 767-800,287.4256133963047,554.0674825824268,-1495.982202972551
Detroit Metropolitan Airport,Los Angeles International Airport,3136.23948367569,54,Airbus A200-100,303.3794306376758,621.3071499010779,8387.646523664549
Detroit Metropolitan Airport,Los Angeles International Airport,3136.23948367569,54,Airbus A220-300,303.3794306376758,464.10592031143875,2784.635521868633
Detroit Metropolitan Airport,John F. Kennedy International Airport,820.3720653549332,20,Boeing 737-600,122.82907537110299,272.7469310796067,-4282.126817949824
Detroit Metropolitan Airport,John F. Kennedy International Airport,820.3720653549332,20,Boeing 767-800,122.82907537110299,197.02525219448762,-7230.826755537695
Detroit Metropolitan Airport,John F. Kennedy International Airport,820.3720653549332,20,Airbus A200-100,125.15506275031481,235.4509851309542,-4826.745195184561
Detroit Metropolitan Airport,John F. Kennedy International Airport,820.3720653549332,20,Airbus A220-300,125.15506275031481,182.93516388093676,-5122.184588666229
Detroit Metropolitan Airport,Harry Reid International Airport,2775.3123219846075,7,Boeing 737-600,262.83929448001845,655.6988179057768,-18818.55607389579
Detroit Metropolitan Airport,Harry Reid International Airport,2775.3123219846075,7,Boeing 767-800,262.83929448001845,498.4225705298993,-24771.601755335992
Detroit Metropolitan Airport,Harry Reid International Airport,2775.3123219846075,7,Airbus A200-100,276.6308761645225,561.1715958232587,-18799.248460079165
Detroit Metropolitan Airport,Harry Reid International Airport,2775.3123219846075,7,Airbus A220-300,276.6308761645225,420.2855520700734,-17231.707634873008
Detroit Metropolitan Airport,Orlando International Airport,1556.7042424739982,8,Boeing 737-600,172.98794302226545,416.986528991771,-11550.526853072057
Detroit Metropolitan Airport,Orlando International Airport,1556.7042424739982,8,Boeing 767-800,172.98794302226545,310.547157958691,-15123.646592588251
Detroit Metropolitan Airport,Orlando International Airport,1556.7042424739982,8,Airbus A200-100,179.7251351652653,358.134307851567,-11639.365005175927
Detroit Metropolitan Airport,Orlando International Airport,1556.7042424739982,8,Airbus A220-300,179.7251351652653,272.33366467024695,-10893.34658680988
Detroit Metropolitan Airport,Miami International Airport,1864.534003355951,9,Boeing 737-600,193.95727278261649,477.28708669486167,-12743.565214752804
Detroit Metropolitan Airport,Miami International Airport,1864.534003355951,9,Boeing 767-800,193.95727278261649,358.00593022501243,-17076.88287173309
Detroit Metropolitan Airport,Miami International Airport,1864.534003355951,9,Airbus A200-100,202.53860558635864,409.4230863007844,-12896.82721847471
Detroit Metropolitan Airport,Miami International Airport,1864.534003355951,9,Airbus A220-300,202.53860558635864,309.707447829975,-12078.590465369025
Detroit Metropolitan Airport,Charlotte Douglas International Airport,809.4135111245062,8,Boeing 737-600,122.08257985131914,270.6002675152357,-7495.627410172027
Detroit Metropolitan Airport,Charlotte Douglas International Airport,809.4135111245062,8,Boeing 767-800,122.08257985131914,195.33574846326974,-9512.850950161235
Detroit Metropolitan Airport,Charlotte Douglas International Airport,809.4135111245062,8,Airbus A200-100,124.34291693284246,233.6251354845854,-7592.816903249026
Detroit Metropolitan Airport,Charlotte Douglas International Airport,809.4135111245062,8,Airbus A220-300,124.34291693284246,181.60467969260267,-7264.187187704108
Detroit Metropolitan Airport,Seattle-Tacoma International Airport,3053.4147803274896,12,Boeing 737-600,281.78360363144094,710.1761149956681,-16831.173925397332
Detroit Metropolitan Airport,Seattle-Tacoma International Airport,3053.4147803274896,12,Boeing 767-800,281.78360363144094,541.2982210173137,-24196.03047947392
Detroit Metropolitan Airport,Seattle-Tacoma International Airport,3053.4147803274896,12,Airbus A200-100,297.24123621957796,607.5073865254469,-17313.96051597524
Detroit Metropolitan Airport,Seattle-Tacoma International Airport,3053.4147803274896,12,Airbus A220-300,297.24123621957796,454.05012682891237,-16345.804565840845
Detroit Metropolitan Airport,Phoenix Sky Harbor International Airport,2654.4488313730803,14,Boeing 737-600,254.60608667269372,632.0229528141873,-13714.89807606786
Detroit Metropolitan Airport,Phoenix Sky Harbor International Airport,2654.4488313730803,14,Boeing 767-800,254.60608667269372,479.78878781892615,-20486.981239868142
Detroit Metropolitan Airport,Phoenix Sky Harbor International Airport,2654.4488313730803,14,Airbus A200-100,267.67360166268,541.0340341566631,-14337.401905151572
Detroit Metropolitan Airport,Phoenix Sky Harbor International Airport,2654.4488313730803,14,Airbus A220-300,267.67360166268,405.61144818518204,-13790.789238296187
Detroit Metropolitan Airport,Newark Liberty International Airport,786.2748694146242,20,Boeing 737-600,120.50637809996478,266.06765508815806,-4177.262184884081
Detroit Metropolitan Airport,Newark Liberty International Airport,786.2748694146242,20,Boeing 767-800,120.50637809996478,191.7684146086253,-7037.900816136547
Detroit Metropolitan Airport,Newark Liberty International Airport,786.2748694146242,20,Airbus A200-100,122.62809664801918,229.76991152939067,-4710.283186352509
Detroit Metropolitan Airport,Newark Liberty International Airport,786.2748694146242,20,Airbus A220-300,122.62809664801918,178.7954042820702,-5006.271319897965
Detroit Metropolitan Airport,San Francisco International Airport,3291.3683989633205,21,Boeing 737-600,297.9929781979144,756.7886838067507,-11124.793651959233
Detroit Metropolitan Airport,San Francisco International Airport,3291.3683989633205,21,Boeing 767-800,297.9929781979144,577.9840390630733,-20634.030194551717
Detroit Metropolitan Airport,San Francisco International Airport,3291.3683989633205,21,Airbus A200-100,314.87613878646266,647.1538144485836,-12619.499381747379
Detroit Metropolitan Airport,San Francisco International Airport,3291.3683989633205,21,Airbus A220-300,314.87613878646266,482.9402085399479,-13039.385630578592
Detroit Metropolitan Airport,George Bush Intercontinental Airport,1718.6775519942396,21,Boeing 737-600,184.02154721301758,448.715367909433,-6596.1159082686645
Detroit Metropolitan Airport,George Bush Intercontinental Airport,1718.6775519942396,21,Boeing 767-800,184.02154721301758,335.51892932907316,-11978.025777047911
Detroit Metropolitan Airport,George Bush Intercontinental Airport,1718.6775519942396,21,Airbus A200-100,191.729085969631,385.1213449816642,-7509.866227142452
Detroit Metropolitan Airport,George Bush Intercontinental Airport,1718.6775519942396,21,Airbus A220-300,191.729085969631,291.9989346244229,-7883.971234859418
Detroit Metropolitan Airport,Logan International Airport,1020.2977701279335,15,Boeing 737-600,136.44799258997222,311.91023829998454,-6456.541932809679
Detroit Metropolitan Airport,Logan International Airport,1020.2977701279335,15,Boeing 767-800,136.44799258997222,227.84822546978504,-9501.271002090036
Detroit Metropolitan Airport,Logan International Airport,1020.2977701279335,15,Airbus A200-100,139.97169106847196,268.76142642495984,-6853.416373836476
Detroit Metropolitan Airport,Logan International Airport,1020.2977701279335,15,Airbus A220-300,139.97169106847196,207.20825533523347,-6837.872426062704
Detroit Metropolitan Airport,Fort Lauderdale-Hollywood International Airport,1835.1494581417126,9,Boeing 737-600,191.9556007652978,471.53096857556864,-12589.87686096768
Detroit Metropolitan Airport,Fort Lauderdale-Hollywood International Airport,1835.1494581417126,9,Boeing 767-800,191.9556007652978,353.4756520755688,-16860.788604004632
Detroit Metropolitan Airport,Fort Lauderdale-Hollywood International Airport,1835.1494581417126,9,Airbus A200-100,200.36089719597533,404.5272067568244,-12742.607012839968
Detroit Metropolitan Airport,Fort Lauderdale-Hollywood International Airport,1835.1494581417126,9,Airbus A220-300,200.36089719597533,306.1398537872882,-11939.45429770424
Detroit Metropolitan Airport,Minneapolis-Saint Paul International Airport,845.4335189487387,11,Boeing 737-600,124.53625885841944,277.65620178893266,-6858.108184186636
Detroit Metropolitan Airport,Minneapolis-Saint Paul International Airport,845.4335189487387,11,Boeing 767-800,124.53625885841944,200.88903006756826,-9180.628674087868
Detroit Metropolitan Airport,Minneapolis-Saint Paul International Airport,845.4335189487387,11,Airbus A200-100,127.01238391586365,239.62657665695008,-7068.984011380027
Detroit Metropolitan Airport,Minneapolis-Saint Paul International Airport,845.4335189487387,11,Airbus A220-300,127.01238391586365,185.97788895598777,-6881.181891371548
Detroit Metropolitan Airport,LaGuardia Airport,808.7899410359835,20,Boeing 737-600,122.04010232485301,270.4781168044105,-4246.506433829244
Detroit Metropolitan Airport,LaGuardia Airport,808.7899410359835,20,Boeing 767-800,122.04010232485301,195.23961132974986,-7165.29373580182
Detroit Metropolitan Airport,LaGuardia Airport,808.7899410359835,20,Airbus A200-100,124.29670373458237,233.52123991572884,-4787.185418272441
Detroit Metropolitan Airport,LaGuardia Airport,808.7899410359835,20,Airbus A220-300,124.29670373458237,181.5289716999558,-5082.811207598762
Detroit Metropolitan Airport,Philadelphia International Airport,730.9558649433227,18,Boeing 737-600,116.73805354469901,255.2312537875104,-4517.593192038933
Detroit Metropolitan Airport,Philadelphia International Airport,730.9558649433227,18,Boeing 767-800,116.73805354469901,183.2397654368193,-7091.378922404906
Detroit Metropolitan Airport,Philadelphia International Airport,730.9558649433227,18,Airbus A200-100,118.52836805577847,220.5529854068775,-4962.442171654744
Detroit Metropolitan Airport,Philadelphia International Airport,730.9558649433227,18,Airbus A220-300,118.52836805577847,172.07909305927296,-5162.372791778189
Detroit Metropolitan Airport,Salt Lake City International Airport,2355.780590469938,4,Boeing 737-600,227.42093675495892,573.5170388861088,-18180.490132689647
Detroit Metropolitan Airport,Salt Lake City International Airport,2355.780590469938,4,Boeing 767-800,227.42093675495892,433.74246667182723,-22858.227993605295
Detroit Metropolitan Airport,Salt Lake City International Airport,2355.780590469938,4,Airbus A200-100,238.94522024401576,491.27169410997385,-17931.416835014046
Detroit Metropolitan Airport,Salt Lake City International Airport,2355.780590469938,4,Airbus A220-300,238.94522024401576,369.3499702818417,-16251.398692401035
Detroit Metropolitan Airport,Ronald Reagan Washington National Airport,653.7561215581521,6,Boeing 737-600,111.47921543944216,240.10864976337754,-7131.226897972312
Detroit Metropolitan Airport,Ronald Reagan Washington National Airport,653.7561215581521,6,Boeing 767-800,111.47921543944216,171.33771597338136,-8686.822199850434
Detroit Metropolitan Airport,Ronald Reagan Washington National Airport,653.7561215581521,6,Airbus A200-100,112.80704320015812,207.69041967095163,-7165.319478647831
Detroit Metropolitan Airport,Ronald Reagan Washington National Airport,653.7561215581521,6,Airbus A220-300,112.80704320015812,162.70622910681558,-6833.6616224862555
Detroit Metropolitan Airport,San Diego International Airport,3102.1868386486276,10,Boeing 737-600,285.10595092852117,719.7300395696474,-18497.062016939934
Detroit Metropolitan Airport,San Diego International Airport,3102.1868386486276,10,Boeing 767-800,285.10595092852117,548.8175135060937,-25629.77788073458
Detroit Metropolitan Airport,San Diego International Airport,3102.1868386486276,10,Airbus A200-100,300.8557662334963,615.6334991098128,-18776.82172284929
Detroit Metropolitan Airport,San Diego International Airport,3102.1868386486276,10,Airbus A220-300,300.8557662334963,459.9715696638266,-17478.91964722541
Detroit Metropolitan Airport,Baltimore/Washington International Airport,659.2551520745164,6,Boeing 737-600,111.85380879886752,241.18585102557213,-7163.219775459491
Detroit Metropolitan Airport,Baltimore/Washington International Airport,659.2551520745164,6,Boeing 767-800,111.85380879886752,172.18551326307153,-8729.805522437724
Detroit Metropolitan Airport,Baltimore/Washington International Airport,659.2551520745164,6,Airbus A200-100,113.21458004672662,208.60663568928345,-7196.928931280279
Detroit Metropolitan Airport,Baltimore/Washington International Airport,659.2551520745164,6,Airbus A220-300,113.21458004672662,163.3738694724466,-6861.702517842757
Detroit Metropolitan Airport,Tampa International Airport,1597.824454516285,9,Boeing 737-600,175.78904738481907,425.04153872154865,-11348.609083865347
Detroit Metropolitan Airport,Tampa International Airport,1597.824454516285,9,Boeing 767-800,175.78904738481907,316.88674894971973,-15115.497924901629
Detroit Metropolitan Airport,Tampa International Airport,1597.824454516285,9,Airbus A200-100,182.77258170990115,364.98551495766117,-11497.043721166327
Detroit Metropolitan Airport,Tampa International Airport,1597.824454516285,9,Airbus A220-300,182.77258170990115,277.326092575682,-10815.7176104516
Detroit Metropolitan Airport,Austin-Bergstrom International Airport,1835.0652914525836,7,Boeing 737-600,191.94986733960778,471.51448122138964,-13532.465611053882
Detroit Metropolitan Airport,Austin-Bergstrom International Airport,1835.0652914525836,7,Boeing 767-800,191.94986733960778,353.4626759171872,-17567.0949930842
