Origin Airport,Destination Airport,Flight Time (Minutes)
Nashville International Airport,Salt Lake City International Airport,245.39204564573046
Nashville International Airport,Ronald Reagan Washington National Airport,135.94273452903818
Nashville International Airport,San Diego International Airport,296.61288569422265
Nashville International Airport,Baltimore/Washington International Airport,139.3926381636031
Nashville International Airport,Tampa International Airport,142.94682927626127
Nashville International Airport,Austin-Bergstrom International Airport,160.95400098343015
Nashville International Airport,Washington Dulles International Airport,133.3509122748104
Nashville International Airport,Paris Charles de Gaulle Airport,664.7590384211076
Paris Charles de Gaulle Airport,Hartsfield-Jackson Atlanta International Airport,633.1186696719265
Paris Charles de Gaulle Airport,Dallas/Fort Worth International Airport,701.4943003031742
Paris Charles de Gaulle Airport,Denver International Airport,692.9507639467829
Paris Charles de Gaulle Airport,O'Hare International Airport,603.0949529258568
Paris Charles de Gaulle Airport,Los Angeles International Airport,787.6625368330403
Paris Charles de Gaulle Airport,John F. Kennedy International Airport,536.0987647760941
Paris Charles de Gaulle Airport,Harry Reid International Airport,759.8857363521922
Paris Charles de Gaulle Airport,Orlando International Airport,645.2769444439671
Paris Charles de Gaulle Airport,Miami International Airport,655.423160570087
Paris Charles de Gaulle Airport,Charlotte Douglas International Airport,603.6872956402108
Paris Charles de Gaulle Airport,Seattle-Tacoma International Airport,707.4402578568638
Paris Charles de Gaulle Airport,Phoenix Sky Harbor International Airport,764.7195602720415
Paris Charles de Gaulle Airport,Newark Liberty International Airport,537.921191604254
Paris Charles de Gaulle Airport,San Francisco International Airport,777.0325017272796
Paris Charles de Gaulle Airport,George Bush Intercontinental Airport,709.1443600932623
Paris Charles de Gaulle Airport,Logan International Airport,512.6970736262836
Paris Charles de Gaulle Airport,Fort Lauderdale-Hollywood International Airport,653.0348100996241
Paris Charles de Gaulle Airport,Minneapolis-Saint Paul International Airport,609.2753236167591
Paris Charles de Gaulle Airport,LaGuardia Airport,535.9137449042373
Paris Charles de Gaulle Airport,Detroit Metropolitan Airport,577.0683710445094
Paris Charles de Gaulle Airport,Philadelphia International Airport,547.8830816616696
Paris Charles de Gaulle Airport,Salt Lake City International Airport,715.4522124221239
Paris Charles de Gaulle Airport,Ronald Reagan Washington National Airport,562.8321432091111
Paris Charles de Gaulle Airport,San Diego International Airport,791.1789271552404
Paris Charles de Gaulle Airport,Baltimore/Washington International Airport,559.1128479291538
Paris Charles de Gaulle Airport,Tampa International Airport,654.5547124900022
Paris Charles de Gaulle Airport,Austin-Bergstrom International Airport,719.447475609209
Paris Charles de Gaulle Airport,Washington Dulles International Airport,564.4913959133769
Paris Charles de Gaulle Airport,Nashville International Airport,628.214569336877
