source airport,destination airport,Fuel for Boeing 737-600 (Gallons),Fuel for Boeing 767-800 (Gallons),Fuel for Airbus A200-100 (Gallons),Fuel for Airbus A220-300 (Gallons),Fuel for Boeing 747-400 (Gallons)
Salt Lake City International Airport,Logan International Airport,3881.5680682278003,4744.1387500562005,3558.1040625421506,3234.6400568565,9703.920170569501
Salt Lake City International Airport,Fort Lauderdale-Hollywood International Airport,3846.943823927772,4701.820229245055,3526.3651719337913,3205.7865199398098,9617.35955981943
Salt Lake City International Airport,Minneapolis-Saint Paul International Airport,1814.885215819105,2218.1930415566844,1663.6447811675132,1512.404346515921,4537.2130395477625
Salt Lake City International Airport,LaGuardia Airport,3652.4073087686947,4464.053377383961,3348.0400330379703,3043.6727573072453,9131.018271921736
Salt Lake City International Airport,Detroit Metropolitan Airport,2719.6092150394106,3323.9668183815024,2492.9751137861267,2266.3410125328423,6799.023037598527
Salt Lake City International Airport,Philadelphia International Airport,3547.9246949457665,4336.352404933715,3252.2643037002863,2956.603912454805,8869.811737364416
Salt Lake City International Airport,Ronald Reagan Washington National Airport,3407.663645729877,4164.922233669849,3123.691675252387,2839.719704774897,8519.159114324691
Salt Lake City International Airport,San Diego International Airport,1135.7422511164625,1388.129418031232,1041.097063523424,946.4518759303853,2839.355627791156
Salt Lake City International Airport,Baltimore/Washington International Airport,3432.6928030703234,4195.51342597484,3146.6350694811304,2860.577335891936,8581.73200767581
Salt Lake City International Airport,Tampa International Airport,3479.999332972348,4253.3325180773145,3189.999388557986,2899.999444143623,8699.99833243087
Salt Lake City International Airport,Austin-Bergstrom International Airport,1992.0550087525735,2434.733899586479,1826.0504246898593,1660.0458406271446,4980.137521881434
Salt Lake City International Airport,Washington Dulles International Airport,3363.665484930514,4111.146703803962,3083.3600278529716,2803.0545707754286,8409.163712326286
Salt Lake City International Airport,Nashville International Airport,2577.201596646229,3149.9130625676135,2362.43479692571,2147.6679972051907,6443.003991615572
Salt Lake City International Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,23901.96720472104
Ronald Reagan Washington National Airport,Hartsfield-Jackson Atlanta International Airport,991.5689353578781,1211.917587659629,908.9381907447217,826.307446131565,2478.922338394695
Ronald Reagan Washington National Airport,Dallas/Fort Worth International Airport,2148.173674676842,2625.545602382807,1969.159201787105,1790.144728897368,5370.434186692104
Ronald Reagan Washington National Airport,Denver International Airport,2651.8353944710416,3241.13214879794,2430.849111598455,2209.862828725868,6629.588486177604
Ronald Reagan Washington National Airport,O'Hare International Airport,1106.9489509507448,1352.937606717577,1014.7032050381828,922.4574591256205,2767.372377376862
Ronald Reagan Washington National Airport,Los Angeles International Airport,4127.810190930555,5045.101344470679,3783.8260083530095,3439.8418257754624,10319.525477326388
Ronald Reagan Washington National Airport,John F. Kennedy International Airport,388.28197600776684,474.5668595650484,355.9251446737863,323.5683133398057,970.7049400194171
Ronald Reagan Washington National Airport,Harry Reid International Airport,3735.9100153050304,4566.112240928371,3424.584180696278,3113.258346087525,9339.775038262576
Ronald Reagan Washington National Airport,Orlando International Airport,1377.636939632753,1683.778481773365,1262.8338613300236,1148.030783027294,3444.0923490818823
Ronald Reagan Washington National Airport,Miami International Airport,1666.5453047187755,2036.8887057673924,1527.6665293255444,1388.7877539323129,4166.363261796939
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,601.20033427847,734.8004085625745,551.1003064219309,501.0002785653916,1503.0008356961748
Ronald Reagan Washington National Airport,Seattle-Tacoma International Airport,4157.594511928129,5081.504403467713,3811.128302600785,3464.6620932734404,10393.986279820321
Ronald Reagan Washington National Airport,Phoenix Sky Harbor International Airport,3543.0396419941358,4330.381784659499,3247.786338494625,2952.5330349951128,8857.599104985338
Ronald Reagan Washington National Airport,Newark Liberty International Airport,361.92102016496943,442.34791353496263,331.760935151222,301.6008501374745,904.8025504124234
Ronald Reagan Washington National Airport,San Francisco International Airport,4357.672569052893,5326.044251064647,3994.5331882984856,3631.3938075440774,10894.181422632233
Ronald Reagan Washington National Airport,George Bush Intercontinental Airport,2176.471977175562,2660.1324165479095,1995.0993124109323,1813.7266476463017,5441.179942938906
Ronald Reagan Washington National Airport,Logan International Airport,727.7845441431324,889.5144428416063,667.1358321312047,606.4871201192769,1819.4613603578307
Ronald Reagan Washington National Airport,Fort Lauderdale-Hollywood International Airport,1629.797536658427,1991.9747670269664,1493.981075270225,1358.1646138820224,4074.4938416460673
Ronald Reagan Washington National Airport,Minneapolis-Saint Paul International Airport,1678.9783603206922,2052.0846626141793,1539.0634969606347,1399.1486336005767,4197.44590080173
Ronald Reagan Washington National Airport,LaGuardia Airport,390.78144027078457,477.6217603309589,358.2163202482192,325.6512002256538,976.9536006769613
Ronald Reagan Washington National Airport,Detroit Metropolitan Airport,734.4359950657906,897.6439939692997,673.2329954769748,612.0299958881587,1836.0899876644764
Ronald Reagan Washington National Airport,Philadelphia International Airport,-1,-1,-1,-1,-1
Ronald Reagan Washington National Airport,Salt Lake City International Airport,3317.7702182678204,4055.052488994003,3041.2893667455023,2764.8085152231833,8294.42554566955
Ronald Reagan Washington National Airport,San Diego International Airport,4067.367857955987,4971.227381946207,3728.420536459655,3389.4732149633223,10168.419644889967
Ronald Reagan Washington National Airport,Baltimore/Washington International Airport,-1,-1,-1,-1,-1
Ronald Reagan Washington National Airport,Tampa International Airport,1474.843067657942,1802.585971581929,1351.9394786864468,1229.0358897149515,3687.1076691448548
Ronald Reagan Washington National Airport,Austin-Bergstrom International Airport,2368.5776543685115,2894.9282442281806,2171.1961831711355,1973.8147119737594,5921.444135921278
Ronald Reagan Washington National Airport,Washington Dulles International Airport,-1,-1,-1,-1,-1
Ronald Reagan Washington National Airport,Nashville International Airport,1016.5405737672025,1242.4384790488032,931.8288592866024,847.117144806002,2541.351434418006
Ronald Reagan Washington National Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,17950.128712762056
San Diego International Airport,Hartsfield-Jackson Atlanta International Airport,3484.311656199079,4258.60313535443,3193.9523515158226,2903.5930468325655,8710.779140497698
San Diego International Airport,Dallas/Fort Worth International Airport,2145.662825510248,2622.4767867347473,1966.8575900510607,1788.052354591873,5364.1570637756195
San Diego International Airport,Denver International Airport,1561.1718622355647,1908.0989427323568,1431.0742070492677,1300.9765518629704,3902.9296555889114
San Diego International Airport,O'Hare International Airport,3171.074031949156,3875.75715016008,2906.81786262006,2642.5616932909634,7927.68507987289
San Diego International Airport,Los Angeles International Airport,-1,-1,-1,-1,-1
San Diego International Airport,John F. Kennedy International Airport,4523.1158908982825,5528.252755542345,4146.189566656759,3769.263242415235,11307.789727245705
San Diego International Airport,Harry Reid International Airport,473.1299409039469,578.2699277714906,433.702445828618,394.27495075328903,1182.8248522598672
San Diego International Airport,Orlando International Airport,3966.2972779532424,4847.696673053963,3635.7725047904723,3305.247731627702,9915.743194883105
San Diego International Airport,Miami International Airport,4190.34172338878,5121.528773030732,3841.146579773049,3491.9514361573165,10475.854308471951
San Diego International Airport,Charlotte Douglas International Airport,3830.258041412804,4681.426495060094,3511.0698712950702,3191.8817011773363,9575.64510353201
San Diego International Airport,Seattle-Tacoma International Airport,1899.7453246451314,2321.9109523440497,1741.4332142580374,1583.1211038709428,4749.3633116128285
San Diego International Airport,Phoenix Sky Harbor International Airport,555.2107175545948,678.5908770111714,508.94315775837856,462.67559796216227,1388.0267938864868
San Diego International Airport,Newark Liberty International Airport,4483.832521836634,5480.239748911442,4110.179811683582,3736.5271015305284,11209.581304591586
San Diego International Airport,San Francisco International Airport,810.6114425247733,990.7473186413897,743.0604889810423,675.5095354373111,2026.5286063119333
San Diego International Airport,George Bush Intercontinental Airport,2390.923349680944,2922.2396496100428,2191.679737207532,1992.4361247341196,5977.308374202359
San Diego International Airport,Logan International Airport,4789.896224349485,5854.31760753826,4390.738205653695,3991.5801869579036,11974.740560873712
San Diego International Airport,Fort Lauderdale-Hollywood International Airport,4191.548503949323,5123.003727049173,3842.25279528688,3492.9570866244358,10478.871259873307
San Diego International Airport,Minneapolis-Saint Paul International Airport,2818.7583990362086,3445.1491543775883,2583.8618657831917,2348.965332530174,7046.895997590521
San Diego International Airport,LaGuardia Airport,4513.483348966495,5516.479648736828,4137.359736552621,3761.2361241387453,11283.708372416237
San Diego International Airport,Detroit Metropolitan Airport,3606.0039651214825,4407.338179592924,3305.5036346946927,3005.0033042679015,9015.009912803705
San Diego International Airport,Philadelphia International Airport,4380.031627374338,5353.371989013081,4015.0289917598107,3650.0263561452816,10950.079068435845
San Diego International Airport,Salt Lake City International Airport,1146.0902133812342,1400.7769274659531,1050.5826955994648,955.0751778176951,2865.2255334530855
San Diego International Airport,Ronald Reagan Washington National Airport,4203.314993795591,5137.3849924168335,3853.0387443126256,3502.762494829659,10508.287484488977
San Diego International Airport,Baltimore/Washington International Airport,4239.557403943856,5181.681271486935,3886.2609536152013,3532.964503286546,10598.89350985964
San Diego International Airport,Tampa International Airport,3850.6526590419176,4706.353249940122,3529.7649374550915,3208.8772158682646,9626.631647604794
San Diego International Airport,Austin-Bergstrom International Airport,2134.6411758845607,2609.0058816366854,1956.7544112275143,1778.867646570467,5336.602939711402
San Diego International Airport,Washington Dulles International Airport,4160.652076758397,5085.2414271491525,3813.9310703618644,3467.2100639653304,10401.630191895993
San Diego International Airport,Nashville International Airport,3222.5058085857777,3938.6182104937284,2953.9636578702966,2685.4215071548147,8056.264521464444
San Diego International Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,26935.556084594366
Baltimore/Washington International Airport,Hartsfield-Jackson Atlanta International Airport,1045.221219386766,1277.4926014727141,958.1194511045356,871.017682822305,2613.0530484669152
Baltimore/Washington International Airport,Dallas/Fort Worth International Airport,2192.7688374121562,2680.0508012815244,2010.0381009611435,1827.3073645101301,5481.92209353039
Baltimore/Washington International Airport,Denver International Airport,2678.970673031445,3274.2974892606553,2455.7231169454917,2232.4755608595374,6697.426682578613
Baltimore/Washington International Airport,O'Hare International Airport,1124.231081706973,1374.0602109751894,1030.5451582313922,936.8592347558108,2810.5777042674326
Baltimore/Washington International Airport,Los Angeles International Airport,4159.73632171452,5084.122170984414,3813.091628238311,3466.4469347621,10399.340804286301
Baltimore/Washington International Airport,John F. Kennedy International Airport,334.6900235123186,409.0655842928339,306.7991882196254,278.90835292693214,836.7250587807965
Baltimore/Washington International Airport,Harry Reid International Airport,3766.313498297946,4603.272053475267,3452.4540401064505,3138.5945819149547,9415.783745744864
Baltimore/Washington International Airport,Orlando International Airport,1428.261627987133,1745.6531008731627,1309.239825654872,1190.2180233226106,3570.6540699678326
Baltimore/Washington International Airport,Miami International Airport,1714.1959542030445,2095.128388470388,1571.346291352791,1428.496628502537,4285.489885507611
Baltimore/Washington International Airport,Charlotte Douglas International Airport,655.7511383657774,801.4736135581725,601.1052101686294,546.4592819714811,1639.3778459144435
Baltimore/Washington International Airport,Seattle-Tacoma International Airport,4168.542640174748,5094.88544910247,3821.1640868268532,3473.785533478957,10421.356600436871
Baltimore/Washington International Airport,Phoenix Sky Harbor International Airport,3578.456405907568,4373.6689405536945,3280.251705415271,2982.047004922973,8946.141014768918
Baltimore/Washington International Airport,Newark Liberty International Airport,307.53053210236544,375.8706503473356,281.9029877605017,256.27544341863785,768.8263302559136
Baltimore/Washington International Airport,San Francisco International Airport,4383.3575466373495,5357.43700144565,4018.0777510842377,3652.7979555311244,10958.393866593373
Baltimore/Washington International Airport,George Bush Intercontinental Airport,2225.9105443264893,2720.5573319545983,2040.4179989659488,1854.9254536054077,5564.776360816223
Baltimore/Washington International Airport,Logan International Airport,673.4113821248749,823.0583559304026,617.2937669478019,561.176151770729,1683.5284553121871
Baltimore/Washington International Airport,Fort Lauderdale-Hollywood International Airport,1677.3483812700013,2050.092465996668,1537.5693494975012,1397.790317725001,4193.370953175003
Baltimore/Washington International Airport,Minneapolis-Saint Paul International Airport,1688.7702068888264,2064.0524750863433,1548.0393563147577,1407.3085057406886,4221.9255172220655
Baltimore/Washington International Airport,LaGuardia Airport,336.6214286998725,411.4261906331775,308.56964297488315,280.5178572498937,841.5535717496812
Baltimore/Washington International Airport,Detroit Metropolitan Airport,740.5772886785464,905.1500194960013,678.862514622001,617.1477405654553,1851.443221696366
Baltimore/Washington International Airport,Philadelphia International Airport,-1,-1,-1,-1,-1
Baltimore/Washington International Airport,Salt Lake City International Airport,3341.4914387000404,4084.0450917444937,3063.0338188083706,2784.5761989167,8353.728596750101
Baltimore/Washington International Airport,Ronald Reagan Washington National Airport,-1,-1,-1,-1,-1
Baltimore/Washington International Airport,San Diego International Airport,4101.293737938722,5012.69234636955,3759.5192597771625,3417.744781615602,10253.234344846805
Baltimore/Washington International Airport,Tampa International Airport,1526.7292393122905,1866.0024036039108,1399.5018027029332,1272.2743660935753,3816.8230982807263
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,2416.2799615985386,2953.231064175992,2214.923298131994,2013.5666346654486,6040.699903996347
Baltimore/Washington International Airport,Washington Dulles International Airport,-1,-1,-1,-1,-1
Baltimore/Washington International Airport,Nashville International Airport,1063.062582739641,1299.2987122373388,974.4740341780042,885.8854856163673,2657.656456849102
Baltimore/Washington International Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,17807.711223421105
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,738.6356943479498,902.7769597586054,677.082719818954,615.5297452899581,1846.5892358698743
Tampa International Airport,Dallas/Fort Worth International Airport,1678.0353536030527,2050.932098848176,1538.199074136132,1398.3627946692106,4195.088384007632
Tampa International Airport,Denver International Airport,2710.800512014318,3313.2006257952776,2484.900469346458,2259.000426678598,6777.0012800357945
Tampa International Airport,O'Hare International Airport,1832.0937280719968,2239.225667643552,1679.4192507326638,1526.7447733933307,4580.234320179992
Tampa International Airport,Los Angeles International Airport,3860.71255479815,4718.648678086628,3538.9865085649712,3217.2604623317916,9651.781386995375
Tampa International Airport,John F. Kennedy International Airport,1845.6192866625815,2255.756905920933,1691.8176794407,1538.0160722188177,4614.048216656453
Tampa International Airport,Harry Reid International Airport,3554.0923357993292,4343.8906326436245,3257.917974482719,2961.7436131661075,8885.230839498323
Tampa International Airport,Orlando International Airport,-1,-1,-1,-1,-1
Tampa International Airport,Miami International Airport,373.47609982048374,456.4707886694801,342.3530915021101,311.2300831837364,933.6902495512093
Tampa International Airport,Charlotte Douglas International Airport,929.4099934267031,1135.9455475215261,851.9591606411445,774.5083278555859,2323.524983566758
Tampa International Airport,Seattle-Tacoma International Airport,4499.337326522245,5499.190065749411,4124.392549312059,3749.4477721018707,11248.343316305612
Tampa International Airport,Phoenix Sky Harbor International Airport,3207.950126348483,3920.8279322037015,2940.6209491527766,2673.291771957069,8019.875315871207
Tampa International Airport,Newark Liberty International Airport,1831.3104468299323,2238.268323903251,1678.701242927438,1526.0920390249435,4578.276117074831
Tampa International Airport,San Francisco International Airport,4273.960476384872,5223.729471137066,3917.7971033527997,3561.6337303207265,10684.90119096218
Tampa International Airport,George Bush Intercontinental Airport,1423.3847638294721,1739.6924891249105,1304.769366843683,1186.1539698578933,3558.4619095736803
Tampa International Airport,Logan International Airport,2177.055065009509,2660.8450794560667,1995.63380959205,1814.2125541745907,5442.637662523773
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,358.8065484667381,438.5413370149021,328.9060027611766,299.005457055615,897.0163711668451
Tampa International Airport,Minneapolis-Saint Paul International Airport,2358.430145171627,2882.5257329875444,2161.8942997406584,1965.358454309689,5896.0753629290675
Tampa International Airport,LaGuardia Airport,1855.1048443457087,2267.3503653114217,1700.5127739835664,1545.9207036214239,4637.762110864272
Tampa International Airport,Detroit Metropolitan Airport,1780.002811625235,2175.5589919863983,1631.6692439897988,1483.3356763543622,4450.007029063087
Tampa International Airport,Philadelphia International Airport,1688.261735853096,2063.431010487118,1547.5732578653383,1406.88477987758,4220.654339632741
Tampa International Airport,Salt Lake City International Airport,3386.3007786646986,4138.81206281241,3104.1090471093075,2821.917315553915,8465.751946661747
Tampa International Airport,Ronald Reagan Washington National Airport,1492.340574789346,1823.971813631423,1367.9788602235672,1243.6171456577881,3730.851436973365
Tampa International Airport,San Diego International Airport,3736.2550547212804,4566.533955770454,3424.900466827841,3113.5458789344,9340.6376368032
Tampa International Airport,Baltimore/Washington International Airport,1545.487432753786,1888.9290844768498,1416.6968133576372,1287.9061939614883,3863.718581884465
Tampa International Airport,Austin-Bergstrom International Airport,1674.5423128850573,2046.6628268595146,1534.997120144636,1395.4519274042143,4186.355782212643
Tampa International Airport,Washington Dulles International Airport,1487.6357845785676,1818.2215144849163,1363.6661358636873,1239.6964871488062,3719.089461446419
Tampa International Airport,Nashville International Airport,1110.9546401478815,1357.833449069633,1018.3750868022247,925.7955334565678,2777.3866003697035
Tampa International Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,21501.570485468575
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,1485.5963463693881,1815.7288677848078,1361.7966508386057,1237.9969553078233,3713.9908659234698
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,346.3750232918595,423.34725069005054,317.5104380175379,288.64585274321627,865.9375582296487
Austin-Bergstrom International Airport,Denver International Airport,1404.477075992489,1716.5830928797088,1287.4373196597817,1170.397563327074,3511.1926899812224
Austin-Bergstrom International Airport,O'Hare International Airport,1793.5306854306737,2192.0930599708236,1644.0697949781177,1494.6089045255612,4483.826713576684
Austin-Bergstrom International Airport,Los Angeles International Airport,2236.3436315430604,2733.3088829970743,2049.9816622478056,1863.6196929525502,5590.859078857651
Austin-Bergstrom International Airport,John F. Kennedy International Airport,2796.7027291876325,3418.192224562662,2563.6441684219967,2330.58560765636,6991.7568229690805
Austin-Bergstrom International Airport,Harry Reid International Airport,1965.4048389606614,2402.1614698408084,1801.6211023806065,1637.8373658005512,4913.512097401654
Austin-Bergstrom International Airport,Orlando International Airport,1819.2209105431618,2223.492223997198,1667.6191679978986,1516.0174254526348,4548.052276357905
Austin-Bergstrom International Airport,Miami International Airport,2022.5631474696706,2472.0216246851533,1854.016218513865,1685.4692895580588,5056.407868674177
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,1889.8928464688777,2309.869034573073,1732.4017759298047,1574.9107053907312,4724.732116172194
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,3179.9888133096733,3886.6529940451564,2914.9897455338673,2649.990677758061,7949.972033274183
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,1574.9471456651972,1924.9354002574635,1443.7015501930975,1312.4559547209976,3937.367864162993
Austin-Bergstrom International Airport,Newark Liberty International Airport,2763.129355058381,3377.1581006269103,2532.868575470183,2302.6077958819837,6907.823387645953
Austin-Bergstrom International Airport,San Francisco International Airport,2704.23792732934,3305.1796889580824,2478.884766718562,2253.5316061077833,6760.59481832335
Austin-Bergstrom International Airport,George Bush Intercontinental Airport,-1,-1,-1,-1,-1
Austin-Bergstrom International Airport,Logan International Airport,3125.2462881734486,3819.745463323104,2864.809097492328,2604.371906811207,7813.115720433621
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,2024.6477807357874,2474.5695097881844,1855.9271323411385,1687.2064839464892,5061.619451839468
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,1914.019274976359,2339.356891637772,1754.5176687283292,1595.0160624802988,4785.048187440897
Austin-Bergstrom International Airport,LaGuardia Airport,2794.2372466990187,3415.178857076579,2561.3841428074343,2328.531038915849,6985.593116747546
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,2108.39585686313,2576.9282694993813,1932.696202124536,1756.9965473859415,5270.989642157825
Austin-Bergstrom International Airport,Philadelphia International Airport,2627.2614974791704,3211.0973858078755,2408.3230393559065,2189.384581232642,6568.153743697926
Austin-Bergstrom International Airport,Salt Lake City International Airport,1960.9984943365532,2396.775937522454,1797.5819531418408,1634.1654119471277,4902.496235841383
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,2414.0364587480417,2950.4890051364955,2212.866753852372,2011.697048956701,6035.091146870104
Austin-Bergstrom International Airport,San Diego International Airport,2099.0190908122336,2565.4677776593967,1924.1008332445474,1749.182575676861,5247.547727030583
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,2463.606724697123,3011.074885740928,2258.3061643056963,2053.0056039142687,6159.016811742807
Austin-Bergstrom International Airport,Tampa International Airport,1697.1356035595281,2074.276848794979,1555.7076365962344,1414.2796696329399,4242.83900889882
Austin-Bergstrom International Airport,Washington Dulles International Airport,2379.841555046559,2908.6952339457944,2181.5214254593457,1983.201295872132,5949.603887616397
Austin-Bergstrom International Airport,Nashville International Airport,1382.7813443261482,1690.0660875097367,1267.5495656323026,1152.3177869384567,3456.95336081537
Austin-Bergstrom International Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,24060.65697476977
Washington Dulles International Airport,Hartsfield-Jackson Atlanta International Airport,968.6253803628367,1183.8754648879114,887.9065986659336,807.1878169690305,2421.5634509070915
Washington Dulles International Airport,Dallas/Fort Worth International Airport,2112.3267197581476,2581.7326574821805,1936.2994931116355,1760.2722664651228,5280.816799395369
Washington Dulles International Airport,Denver International Airport,2610.0801257810963,3190.097931510229,2392.573448632672,2175.0667714842466,6525.200314452741
Washington Dulles International Airport,O'Hare International Airport,1064.7463525315231,1301.3566530940839,976.0174898205629,887.2886271096024,2661.8658813288075
Washington Dulles International Airport,Los Angeles International Airport,4087.3815779395004,4995.688595259389,3746.7664464445425,3406.1513149495836,10218.45394484875
Washington Dulles International Airport,John F. Kennedy International Airport,415.0326698643045,507.26215205637226,380.4466140422792,345.8605582202537,1037.5816746607613
Washington Dulles International Airport,Harry Reid International Airport,3695.0202526311523,4516.135864326964,3387.1018982452233,3079.1835438592934,9237.55063157788
Washington Dulles International Airport,Orlando International Airport,1376.3095037495082,1682.156060138288,1261.617045103716,1146.9245864579234,3440.7737593737706
Washington Dulles International Airport,Miami International Airport,1670.4933930740378,2041.714147090491,1531.2856103178683,1392.077827561698,4176.233482685095
Washington Dulles International Airport,Charlotte Douglas International Airport,584.8319887421184,714.7946529070337,536.0959896802752,487.35999061843194,1462.079971855296
Washington Dulles International Airport,Seattle-Tacoma International Airport,4117.122148913951,5032.03818200594,3774.028636504455,3430.9351240949586,10292.805372284876
Washington Dulles International Airport,Phoenix Sky Harbor International Airport,3503.291812775433,4281.801104503307,3211.3508283774804,2919.409843979527,8758.229531938583
Washington Dulles International Airport,Newark Liberty International Airport,386.2653539809466,472.10209931004584,354.0765744825344,321.88779498412214,965.6633849523664
Washington Dulles International Airport,San Francisco International Airport,4316.435812940769,5275.643771372052,3956.7328285290387,3597.029844117307,10791.089532351922
Washington Dulles International Airport,George Bush Intercontinental Airport,2145.498356514491,2622.2757690732674,1966.7068268049507,1787.9152970954092,5363.7458912862285
Washington Dulles International Airport,Logan International Airport,752.2507567212249,919.4175915481638,689.5631936611229,626.8756306010207,1880.6268918030623
Washington Dulles International Airport,Fort Lauderdale-Hollywood International Airport,1633.9561156380944,1997.057474668782,1497.7931060015867,1361.6300963650785,4084.890289095236
Washington Dulles International Airport,Minneapolis-Saint Paul International Airport,1638.0419608117295,2002.0512854365584,1501.538464077419,1365.0349673431078,4095.104902029324
Washington Dulles International Airport,LaGuardia Airport,415.9221602346908,508.34930695351096,381.26198021513324,346.6018001955756,1039.8054005867268
Washington Dulles International Airport,Detroit Metropolitan Airport,694.4293973754525,848.7470412366641,636.5602809274982,578.6911644795437,1736.073493438631
Washington Dulles International Airport,Philadelphia International Airport,-1,-1,-1,-1,-1
Washington Dulles International Airport,Salt Lake City International Airport,3276.048938998258,4004.0598143312045,3003.0448607484036,2730.040782498548,8190.122347495645
Washington Dulles International Airport,Ronald Reagan Washington National Airport,-1,-1,-1,-1,-1
Washington Dulles International Airport,San Diego International Airport,4027.4075674047535,4922.3870268280325,3691.7902701210246,3356.1729728372943,10068.518918511883
Washington Dulles International Airport,Baltimore/Washington International Airport,-1,-1,-1,-1,-1
Washington Dulles International Airport,Tampa International Airport,1470.2477907037096,1796.9695219712007,1347.7271414784004,1225.2064922530913,3675.6194767592738
Washington Dulles International Airport,Austin-Bergstrom International Airport,2335.6498016706287,2854.6830909307682,2141.012318198076,1946.3748347255237,5839.1245041765715
Washington Dulles International Airport,Nashville International Airport,981.5669682567889,1199.692961202742,899.7697209020565,817.972473547324,2453.917420641972
Washington Dulles International Airport,Paris Charles de Gaulle Airport,-1,-1,-1,-1,18013.7035957683
Nashville International Airport,Hartsfield-Jackson Atlanta International Airport,390.21939298272,476.9348136455467,357.70111023416007,325.1828274856,975.5484824568
Nashville International Airport,Dallas/Fort Worth International Airport,1142.822764749165,1396.7833791378682,1047.5875343534012,952.3523039576373,2857.0569118729118
Nashville International Airport,Denver International Airport,1827.9896597577065,2234.209584148308,1675.657188111231,1523.3247164647553,4569.974149394266
Nashville International Airport,O'Hare International Airport,744.1173754384862,909.4767922025942,682.1075941519457,620.0978128654051,1860.2934385962153
Nashville International Airport,Los Angeles International Airport,3222.917920445076,3939.1219027662046,2954.3414270746534,2685.76493370423,8057.29480111269
Nashville International Airport,John F. Kennedy International Airport,1399.0199396409398,1709.9132595611488,1282.4349446708616,1165.849949700783,3497.5498491023495
Nashville International Airport,Harry Reid International Airport,2849.990858361839,3483.3221602200256,2612.491620165019,2374.992381968199,7124.977145904597
Nashville International Airport,Orlando International Airport,1128.8049590496687,1379.650505505151,1034.7378791288631,940.6707992080572,2822.012397624172
Nashville International Airport,Miami International Airport,1478.9310123654761,1807.5823484466932,1355.6867613350198,1232.4425103045633,3697.32753091369
Nashville International Airport,Charlotte Douglas International Airport,597.896964448145,730.7629565477329,548.0722174107997,498.2474703734542,1494.7424111203627
Nashville International Airport,Seattle-Tacoma International Airport,3541.9662761483987,4329.069893070266,3246.802419802699,2951.638563456999,8854.915690370995
Nashville International Airport,Phoenix Sky Harbor International Airport,2603.974453058704,3182.635442627305,2386.976581970479,2169.978710882253,6509.93613264676
Nashville International Airport,Newark Liberty International Airport,1365.5792121608551,1669.041259307712,1251.780944480784,1137.9826768007124,3413.9480304021376
Nashville International Airport,San Francisco International Airport,3525.1208963752993,4308.48109556981,3231.360821677358,2937.600746979416,8812.802240938248
Nashville International Airport,George Bush Intercontinental Airport,1188.833526459149,1453.018754561182,1089.7640659208867,990.694605382624,2972.0838161478723
Nashville International Airport,Logan International Airport,1724.4058044620836,2107.6070943425466,1580.70532075691,1437.004837051736,4311.014511155208
Nashville International Airport,Fort Lauderdale-Hollywood International Airport,1453.9406785380786,1777.0386071020962,1332.7789553265723,1211.6172321150655,3634.8516963451966
Nashville International Airport,Minneapolis-Saint Paul International Airport,1259.5162972691464,1539.4088077734013,1154.556605830051,1049.5969143909551,3148.790743172866
Nashville International Airport,LaGuardia Airport,1396.3633955317175,1706.6663723165439,1279.999779237408,1163.6361629430978,3490.9084888292937
Nashville International Airport,Detroit Metropolitan Airport,834.3185768875359,1019.7227050847661,764.7920288135746,695.2654807396132,2085.7964422188393
Nashville International Airport,Philadelphia International Airport,1232.4285980899456,1506.3016198877112,1129.7262149157834,1027.0238317416213,3081.0714952248636
Nashville International Airport,Salt Lake City International Airport,2525.4552080189414,3086.6674764675954,2315.0006073506966,2104.546006682451,6313.638020047354
Nashville International Airport,Ronald Reagan Washington National Airport,1024.822432288637,1252.5607505750008,939.4205629312506,854.0186935738641,2562.0560807215925
Nashville International Airport,San Diego International Airport,3142.0019010762903,3840.2245457599106,2880.168409319933,2618.334917563575,7855.004752690726
Nashville International Airport,Baltimore/Washington International Airport,1072.1232185093888,1310.3728226225865,982.7796169669398,893.4360154244906,2680.308046273472
Nashville International Airport,Tampa International Airport,1120.8538648738756,1369.9325015125148,1027.449376134386,934.0448873948964,2802.134662184689
