item,net profit,time,location
FUEL,-13155.13197491462948164553382,335,LaGuardia Airport
FUEL,-13177.34047155825398476736154,335,John F. Kennedy International Airport
TAKEOFF_FEE,-2000,339,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,10422.76175457458916,339,Hartsfield-Jackson Atlanta International Airport
FUEL,-19760.34278037285077516571619,341,San Francisco International Airport
FUEL,-19760.34278037285077516571619,341,San Francisco International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,107734.7402015776542,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,107734.7402015776542,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,9958.6734640113798,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,131066.7095658820473,350,Los Angeles International Airport
TAKEOFF_FEE,-2000,350,Los Angeles International Airport
TICKET_SALES,124131.9630280046903,350,Los Angeles International Airport
LANDING_FEE,-2000,354,Los Angeles International Airport
TAKEOFF_FEE,-2000,358,Newark Liberty International Airport
TICKET_SALES,35660.45216042044480,358,Newark Liberty International Airport
LANDING_FEE,-2000,362,LaGuardia Airport
LANDING_FEE,-2000,363,John F. Kennedy International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-21580.67358706504022848093882,366,Los Angeles International Airport
FUEL,-13624.49398340856301729218103,366,Los Angeles International Airport
LANDING_FEE,-2000,368,Detroit Metropolitan Airport
FUEL,-14099.67861773779083705449011,370,Los Angeles International Airport
TAKEOFF_FEE,-2000,370,LaGuardia Airport
TICKET_SALES,11134.0428282965500,370,LaGuardia Airport
TAKEOFF_FEE,-2000,370,John F. Kennedy International Airport
TICKET_SALES,89238.9294557458400,370,John F. Kennedy International Airport
LANDING_FEE,-2000,373,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,373,Dallas/Fort Worth International Airport
TICKET_SALES,29189.1129081433684,373,Dallas/Fort Worth International Airport
LANDING_FEE,-2000,374,Denver International Airport
TAKEOFF_FEE,-2000,376,San Francisco International Airport
TICKET_SALES,80966.1324801175740,376,San Francisco International Airport
TAKEOFF_FEE,-2000,376,San Francisco International Airport
TICKET_SALES,31786.7038625646772,376,San Francisco International Airport
LANDING_FEE,-2000,378,Los Angeles International Airport
LANDING_FEE,-2000,385,John F. Kennedy International Airport
LANDING_FEE,-2000,388,Philadelphia International Airport
LANDING_FEE,-2000,388,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,389,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,400,Orlando International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,106918.9884155169385,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,401,Los Angeles International Airport
TICKET_SALES,7584.494307125351,401,Los Angeles International Airport
TAKEOFF_FEE,-2000,403,LaGuardia Airport
TICKET_SALES,44227.94533742364912,403,LaGuardia Airport
TAKEOFF_FEE,-2000,404,John F. Kennedy International Airport
TICKET_SALES,39486.5730303384555,404,John F. Kennedy International Airport
FUEL,-17709.94557958497107392759062,404,Philadelphia International Airport
TAKEOFF_FEE,-2000,405,Los Angeles International Airport
TICKET_SALES,101671.6620572674830,405,Los Angeles International Airport
LANDING_FEE,-2000,407,Nashville International Airport
TAKEOFF_FEE,-2000,409,Detroit Metropolitan Airport
TICKET_SALES,83876.4652366455165,409,Detroit Metropolitan Airport
LANDING_FEE,-2000,413,Los Angeles International Airport
LANDING_FEE,-2000,413,Los Angeles International Airport
TAKEOFF_FEE,-2000,414,Hartsfield-Jackson Atlanta International Airport
TICKET_SALES,7334.14727247421860,414,Hartsfield-Jackson Atlanta International Airport
TAKEOFF_FEE,-2000,415,Denver International Airport
TICKET_SALES,12638.1553905976848,415,Denver International Airport
FUEL,-22356.57897259335058151918929,417,Los Angeles International Airport
LANDING_FEE,-2000,422,Fort Lauderdale-Hollywood International Airport
LANDING_FEE,-2000,423,Phoenix Sky Harbor International Airport
TAKEOFF_FEE,-2000,426,John F. Kennedy International Airport
TICKET_SALES,44515.88224458101408,426,John F. Kennedy International Airport
FUEL,-19404.48056649916592505178414,429,Los Angeles International Airport
LANDING_FEE,-2000,429,O'Hare International Airport
TAKEOFF_FEE,-2000,429,Phoenix Sky Harbor International Airport
TICKET_SALES,7926.1914533026335,429,Phoenix Sky Harbor International Airport
LANDING_FEE,-2000,430,Philadelphia International Airport
TAKEOFF_FEE,-2000,430,Phoenix Sky Harbor International Airport
